predict_type,exec_time_seconds,style_type,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,lora_args
e867a9754d73155e90d62f88dbedfc62,22.0,659b3aca8434712ef2808aa672f18eb5,57.0,26.0,1.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,42.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,46.0,,71.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,60.0,,42.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '0810699abe09927a03a8b5a0247c6797', 'scale': 0.7}]"
e867a9754d73155e90d62f88dbedfc62,11.0,,128.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,,128.0,,1.0,30.0,3ce2d44ac34b0ad717cf139b4c65b098,[]
e867a9754d73155e90d62f88dbedfc62,25.0,,48.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,54.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,25.0,88585aaa7d5402c0928a0c8639c83bab,60.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,38.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,659b3aca8434712ef2808aa672f18eb5,52.0,26.0,1.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,20.0,,128.0,,1.0,30.0,3ce2d44ac34b0ad717cf139b4c65b098,[]
e867a9754d73155e90d62f88dbedfc62,53.0,,63.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,18.0,659b3aca8434712ef2808aa672f18eb5,49.0,26.0,1.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,25.0,659b3aca8434712ef2808aa672f18eb5,49.0,26.0,4.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,47.0,e098247bc6652dd88c76644b275260ed,22.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,97.0,,57.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '45101f00279424b821e70a003a05203a', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,48.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,26.0,06e536f5c0819e7aa379dcd35556f441,43.0,26.0,4.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
e867a9754d73155e90d62f88dbedfc62,29.0,88585aaa7d5402c0928a0c8639c83bab,98.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,46.0,e098247bc6652dd88c76644b275260ed,27.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,28.0,06e536f5c0819e7aa379dcd35556f441,41.0,26.0,4.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
e867a9754d73155e90d62f88dbedfc62,53.0,,71.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,35.0,88585aaa7d5402c0928a0c8639c83bab,44.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,659b3aca8434712ef2808aa672f18eb5,54.0,26.0,1.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,20.0,06e536f5c0819e7aa379dcd35556f441,47.0,26.0,1.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,659b3aca8434712ef2808aa672f18eb5,62.0,26.0,4.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,49.0,,85.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,79.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,48.0,,81.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,58.0,,34.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,106.0,,60.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'e64860da9a6248363a016357d47bd65f', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,26.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,27.0,88585aaa7d5402c0928a0c8639c83bab,44.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,982976b1c0c8b925e2a7f7eeb62759eb,46.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,23.0,0d0b9485670cafe330f7b702a93fcf68,48.0,26.0,4.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,44.0,e098247bc6652dd88c76644b275260ed,36.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,48.0,,79.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,38.0,f89076e37bd882bc3af87483da7dd1fa,49.0,26.0,1.0,30.0,9762dde6b60f229c0f2eeb6a78edc569,[]
e867a9754d73155e90d62f88dbedfc62,24.0,15d0db7a5e41fc1c1c595e16c66079c5,52.0,26.0,8.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,17.0,659b3aca8434712ef2808aa672f18eb5,51.0,26.0,4.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,55.0,,42.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '0810699abe09927a03a8b5a0247c6797', 'scale': 0.7}]"
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,46.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,35.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,66.0,,49.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,63.0,,43.0,,2.0,30.0,90ae5649c04192e4fa2d06a7eef9278f,[]
e867a9754d73155e90d62f88dbedfc62,31.0,,44.0,38.0,1.0,28.0,ddd2e8c220072a5951b37078518ba809,"[{'modelVersionId': '28d672f02fcf6d9a2d550d8713e941e3', 'scale': 1.0}, {'modelVersionId': '9b698eb3105bd82528f23d0c92dedfc0', 'scale': 1.2}]"
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,55.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,30.0,15d0db7a5e41fc1c1c595e16c66079c5,66.0,26.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,51.0,,38.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,35.0,,47.0,,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,10.0,26.0,1.0,30.0,5ea2fb33fc16c8e4cbbb2aa91f6900dd,[]
e867a9754d73155e90d62f88dbedfc62,67.0,,42.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '0810699abe09927a03a8b5a0247c6797', 'scale': 0.5}]"
e867a9754d73155e90d62f88dbedfc62,40.0,,38.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,22.0,,60.0,38.0,1.0,28.0,ddd2e8c220072a5951b37078518ba809,"[{'modelVersionId': '28d672f02fcf6d9a2d550d8713e941e3', 'scale': 1.0}, {'modelVersionId': '9b698eb3105bd82528f23d0c92dedfc0', 'scale': 1.2}]"
e867a9754d73155e90d62f88dbedfc62,53.0,,12.0,,2.0,30.0,90ae5649c04192e4fa2d06a7eef9278f,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,36.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,30.0,,47.0,,4.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,34.0,,38.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,40.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,26.0,15d0db7a5e41fc1c1c595e16c66079c5,72.0,26.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,72.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,88585aaa7d5402c0928a0c8639c83bab,154.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,28.0,659b3aca8434712ef2808aa672f18eb5,46.0,26.0,4.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,26.0,88585aaa7d5402c0928a0c8639c83bab,54.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,54.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,46.0,e098247bc6652dd88c76644b275260ed,84.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,15.0,06e536f5c0819e7aa379dcd35556f441,40.0,26.0,1.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,49.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,28.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,15d0db7a5e41fc1c1c595e16c66079c5,64.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,33.0,88585aaa7d5402c0928a0c8639c83bab,154.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,75.0,,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,128.0,,1.0,30.0,3ce2d44ac34b0ad717cf139b4c65b098,[]
e867a9754d73155e90d62f88dbedfc62,22.0,06e536f5c0819e7aa379dcd35556f441,48.0,26.0,1.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,27.0,0d0b9485670cafe330f7b702a93fcf68,48.0,26.0,4.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,8.0,,73.0,,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,15d0db7a5e41fc1c1c595e16c66079c5,58.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,14.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,12.0,15d0db7a5e41fc1c1c595e16c66079c5,59.0,26.0,4.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,1050.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,0d0b9485670cafe330f7b702a93fcf68,58.0,26.0,4.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,17.0,15d0db7a5e41fc1c1c595e16c66079c5,68.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,24.0,659b3aca8434712ef2808aa672f18eb5,46.0,26.0,4.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
e867a9754d73155e90d62f88dbedfc62,26.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,982976b1c0c8b925e2a7f7eeb62759eb,52.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,31.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,17.0,,363.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,21.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,36.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,15d0db7a5e41fc1c1c595e16c66079c5,51.0,26.0,2.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,54.0,,12.0,,2.0,30.0,90ae5649c04192e4fa2d06a7eef9278f,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,27.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,38.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,,60.0,38.0,2.0,28.0,ddd2e8c220072a5951b37078518ba809,"[{'modelVersionId': '28d672f02fcf6d9a2d550d8713e941e3', 'scale': 1.0}, {'modelVersionId': '9b698eb3105bd82528f23d0c92dedfc0', 'scale': 1.2}]"
e867a9754d73155e90d62f88dbedfc62,86.0,,103.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '45101f00279424b821e70a003a05203a', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,93.0,,103.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '1956a2516740b92a93bc87e3246de48f', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,138.0,,103.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'e64860da9a6248363a016357d47bd65f', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,85.0,,11.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,148.0,,103.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '4ab209885a134d73b39bc96504b7e301', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,119.0,,12.0,,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,118.0,,43.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd0d89ff88fb31cba6c10aeded5b96e8c', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,56.0,,11.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,44.0,,14.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,56.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,,59.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,11.0,26.0,8.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,22.0,,60.0,38.0,4.0,28.0,ddd2e8c220072a5951b37078518ba809,"[{'modelVersionId': '28d672f02fcf6d9a2d550d8713e941e3', 'scale': 1.0}, {'modelVersionId': '9b698eb3105bd82528f23d0c92dedfc0', 'scale': 1.2}]"
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,59.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,54.0,,45.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd0d89ff88fb31cba6c10aeded5b96e8c', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,23.0,,61.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'f56d8183992b6c54c92c16a8519a6e2b', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,59.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,67.0,,12.0,,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,12.0,88585aaa7d5402c0928a0c8639c83bab,84.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,,60.0,38.0,4.0,28.0,ddd2e8c220072a5951b37078518ba809,"[{'modelVersionId': '28d672f02fcf6d9a2d550d8713e941e3', 'scale': 1.0}, {'modelVersionId': '9b698eb3105bd82528f23d0c92dedfc0', 'scale': 1.2}]"
e867a9754d73155e90d62f88dbedfc62,21.0,,211.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,44.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,,497.0,42.0,1.0,30.0,01c5d7ca99d188ff1121d2e752207c79,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,38.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,66.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,42.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,497.0,42.0,1.0,30.0,e6c37f394a810b5a06b736f748be36ee,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,38.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,49.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,47.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,8.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,10.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,66.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,60.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,12.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,65.0,26.0,1.0,30.0,5ea2fb33fc16c8e4cbbb2aa91f6900dd,[]
e867a9754d73155e90d62f88dbedfc62,40.0,88585aaa7d5402c0928a0c8639c83bab,416.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,88585aaa7d5402c0928a0c8639c83bab,40.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,57.0,38.0,4.0,28.0,ddd2e8c220072a5951b37078518ba809,"[{'modelVersionId': '28d672f02fcf6d9a2d550d8713e941e3', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,55.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,65.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,,30.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,39.0,,10.0,,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,58.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,,30.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,9.0,88585aaa7d5402c0928a0c8639c83bab,40.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,50.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,48.0,26.0,1.0,30.0,32ec63a60b588288df40f4ca53f8a747,"[{'modelVersionId': '1c824be2be6ac655657c6bc78527dfd7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,55.0,,10.0,,4.0,20.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,82.0,,123.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '1956a2516740b92a93bc87e3246de48f', 'scale': 1.0}]"
